0.3706,1.5503,1.3008,1.0729
0.1900,1.4644,1.9941,0.4270
0.0006,1.2590,1.0330,0.5563
0.7107,1.7423,1.9989,1.3866
0.4961,1.4036,1.9926,1.4825
0.9104,1.1431,1.2892,1.0745
0.9895,1.6264,1.8693,1.1207
0.7027,1.0275,1.3307,0.9592
0.9862,1.9870,1.9972,0.8154
0.1414,1.1224,1.9766,1.5357
0.8201,1.9688,1.1856,0.5317
0.8597,1.0889,1.0006,0.0970
0.8630,1.1571,1.5170,0.7105
0.1178,1.1684,1.6977,1.3656
0.0040,1.8382,1.6751,0.5396
0.2150,1.5142,1.5008,1.0626
0.8561,1.1928,1.0117,1.5828
0.9662,1.9611,1.6614,0.3786
0.7028,1.0011,1.9476,1.2134
0.0687,1.0005,1.2960,2.2944
7.8177,5.1274,0.1800,1.1973
5.9516,8.7369,0.9518,1.8834
7.1425,7.3596,1.3098,-0.8774
5.8394,5.7448,2.8891,-1.6211
7.9582,6.9618,0.2580,-1.8113
7.7854,6.5110,0.1980,-0.6312
5.0987,5.2690,1.1375,1.8124
8.5867,8.9614,0.2445,-2.2941
7.6523,6.0533,0.0209,-0.7773
6.5339,7.3533,1.7781,1.1159
7.5159,8.4906,0.3196,-0.5497
8.8112,7.7500,0.2427,0.5211
8.7895,7.9234,0.2930,0.0943
5.1027,5.8299,0.5528,-1.4859
6.4967,6.8543,0.3252,1.0480
5.4701,7.0695,0.1416,0.2500
7.8674,6.5842,0.8334,-0.3320
6.9522,6.4225,2.8206,-0.2961
8.0613,7.9947,2.3405,0.1039
7.3379,8.8477,0.3455,-0.8296
